noise_level,scenario,robots,seed_index,primary,baseline,comparison,metric,direction,primary_value,baseline_value,delta,signed_improvement
clean,corridor,4,26,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,4,26,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,1.0,1.0,0.0,0.0
clean,corridor,4,26,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9899214720353484,0.9864378217607735,0.0034836502745748676,0.0034836502745748676
clean,corridor,4,26,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.102855660021305,0.1384077966213226,-0.0355521366000176,0.0355521366000176
clean,corridor,4,26,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,12.48,10.92,1.5600000000000005,-1.5600000000000005
clean,corridor,4,26,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6477231979370117,0.7207111120223999,-0.07298791408538818,-0.07298791408538818
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,1.0,0.0,1.0,-1.0
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,1.0,1.0,0.0,0.0
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9886446502059698,0.9883686639368534,0.00027598626911640167,0.00027598626911640167
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.1160472258925437,0.1188676953315734,-0.0028204694390297075,0.0028204694390297075
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,13.44,13.08,0.35999999999999943,-0.35999999999999943
clean,corridor,4,27,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.4815120100975036,0.5613636374473572,-0.07985162734985357,-0.07985162734985357
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,1.0,1.0,0.0,0.0
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.987864013761282,0.9892836101353168,-0.0014195963740348816,-0.0014195963740348816
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.1235947683453559,0.1091373786330223,0.01445738971233361,-0.01445738971233361
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,12.36,12.96,-0.6000000000000014,0.6000000000000014
clean,corridor,4,28,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6378585696220398,0.5252496004104614,0.11260896921157837,0.11260896921157837
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,1.0,-1.0,1.0
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,1.0,1.0,0.0,0.0
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9842614438384772,0.9882369786500932,-0.003975534811615944,-0.003975534811615944
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.1606303006410598,0.1200553402304649,0.0405749604105949,-0.0405749604105949
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,11.88,13.2,-1.3199999999999985,1.3199999999999985
clean,corridor,4,29,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6195776462554932,0.4932023882865906,0.1263752579689026,0.1263752579689026
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9288773015141488,0.9265548661351204,0.0023224353790284313,0.0023224353790284313
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.7200868129730225,0.7436004877090454,-0.02351367473602295,0.02351367473602295
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,0,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6539226174354553,0.6199892163276672,0.033933401107788086,0.033933401107788086
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9333475008606912,0.9247183799743652,0.008629120886325947,0.008629120886325947
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.6746499538421631,0.7619930505752563,-0.08734309673309326,0.08734309673309326
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,1,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6199818849563599,0.619597315788269,0.0003845691680908203,0.0003845691680908203
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9165760055184364,0.9297855719923972,-0.013209566473960765,-0.013209566473960765
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.8445737361907959,0.7108418345451355,0.1337319016456604,-0.1337319016456604
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,2,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5834273099899292,0.5225929021835327,0.060834407806396484,0.060834407806396484
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9200661182403564,0.927743211388588,-0.007677093148231506,-0.007677093148231506
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.8090950846672058,0.7313871383666992,0.07770794630050659,-0.07770794630050659
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,3,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6317230463027954,0.6364532709121704,-0.004730224609375,-0.004730224609375
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9185958132147788,0.930961847305298,-0.012366034090519173,-0.012366034090519173
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.8233075141906738,0.6982396245002747,0.12506788969039917,-0.12506788969039917
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,4,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6194832921028137,0.6046217083930969,0.014861583709716797,0.014861583709716797
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9331304430961608,0.9292616173624992,0.0038688257336615406,0.0038688257336615406
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.676952600479126,0.716118574142456,-0.03916597366333008,0.03916597366333008
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,5,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6481407880783081,0.6418066024780273,0.006334185600280762,0.006334185600280762
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9376253299415112,0.9360439106822014,0.0015814192593097687,0.0015814192593097687
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.6311337351799011,0.6471352577209473,-0.016001522541046143,0.016001522541046143
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,6,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5230387449264526,0.6014359593391418,-0.07839721441268921,-0.07839721441268921
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9322018101811408,0.86922387778759,0.06297793239355076,0.06297793239355076
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.685853123664856,1.322943925857544,-0.637090802192688,0.637090802192688
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,7,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5749459862709045,0.6127892136573792,-0.03784322738647461,-0.03784322738647461
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.930384986102581,0.93365877866745,-0.003273792564868927,-0.003273792564868927
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.7048736810684204,0.6717255115509033,0.03314816951751709,-0.03314816951751709
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,8,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5626287460327148,0.5680338144302368,-0.005405068397521973,-0.005405068397521973
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9323992878198624,0.8380625993013382,0.09433668851852417,0.09433668851852417
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.6843147277832031,1.6392749547958374,-0.9549602270126343,0.9549602270126343
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,9,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5874736905097961,0.5560728311538696,0.031400859355926514,0.031400859355926514
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9313221350312232,0.9327539056539536,-0.0014317706227303661,-0.0014317706227303661
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.6949318647384644,0.6804442405700684,0.014487624168395996,-0.014487624168395996
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,10,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6369816660881042,0.6776913404464722,-0.04070967435836792,-0.04070967435836792
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9399521760642529,0.937304325401783,0.002647850662469864,0.002647850662469864
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.6078653335571289,0.6346696019172668,-0.02680426836013794,0.02680426836013794
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,11,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5472477078437805,0.6070537567138672,-0.05980604887008667,-0.05980604887008667
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9279898032546045,0.9120454713702202,0.015944331884384266,0.015944331884384266
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.7287534475326538,0.8901122808456421,-0.16135883331298828,0.16135883331298828
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,12,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.6140328645706177,0.5751331448554993,0.03889971971511841,0.03889971971511841
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.937026098370552,0.928937204182148,0.008088894188403972,0.008088894188403972
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,final_goal_distance,lower,0.6374579668045044,0.7193384170532227,-0.08188045024871826,0.08188045024871826
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,completion_time,lower,26.4,26.4,0.0,-0.0
clean,corridor,8,13,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,min_distance,higher,0.5845320820808411,0.6340590119361877,-0.04952692985534668,-0.04952692985534668
clean,corridor,8,14,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,collision,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,14,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,safety_violation,lower,0.0,0.0,0.0,-0.0
clean,corridor,8,14,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,success,higher,0.0,0.0,0.0,0.0
clean,corridor,8,14,plain_candidate,plain_zero,plain_candidate_vs_plain_zero,progress_ratio,higher,0.9283521845936776,0.932261288166046,-0.0039091035723684,-0.0039091035723684
