noise_level,scenario,robots,seed_index,contrast,metric,direction,residual_conditioning_effect,plain_conditioning_effect,interaction_delta
medium,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.054503667662482935,0.09092319011688232,-0.14542685777936526
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,-1.0,0.0,-1.0
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.15395318809896696,0.0024049757048488773,-0.15635816380381584
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,1.6250274777412415,-0.025385320186615004,1.6504127979278564
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,4.199999999999999,12.12,-7.92
high,narrow_gate,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.014880307457766806,0.150986909866333,-0.1658672173240998
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.09510038793087006,0.16436433792114258,-0.25946472585201263
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.9891240596771247,-1.7095277309417725,2.6986517906188974
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.15801053549952426,0.009217798709869385,0.14879273678965488
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.04812343418598164,0.056009113788604736,-0.007885679602623097
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.5005242824554443,-0.5825419425964355,0.08201766014099121
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.011070966720581055,-0.057025134563446045,0.04595416784286499
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.08531084656715382,0.17190785706043232,-0.25721870362758614
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.8873046040534973,-1.7879866361618042,2.6752912402153015
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.13056927919387817,-0.06570810079574585,0.19627737998962402
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.11155968904495239,-0.023571275174617767,0.13513096421957016
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-1.1603147983551025,0.24516117572784424,-1.4054759740829468
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,narrow_gate,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.08445125818252563,0.019921183586120605,-0.10437244176864624
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.003683514893054962,-0.048458732664585114,0.04477521777153015
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.038149893283843994,0.5018838047981262,-0.4637339115142822
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.044143855571746826,0.031027019023895264,-0.07517087459564209
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.012896299362182395,0.0036300085484983757,0.00926629081368402
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.1335661113262177,-0.03759574890136719,-0.09597036242485052
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-9.732334598999692e-06,-0.14508122205734253,0.14507148972274353
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.030417844653129578,0.02246128022670757,0.007956564426422008
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.31503552198410034,-0.2326299548149109,-0.08240556716918945
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.1847473096847534,-0.2757894110679626,0.09104210138320923
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.047002993524074554,-0.007701206952333672,0.05470420047640823
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.48680680990219116,0.07976090908050537,-0.5665677189826965
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.009745955991880662,0.09801653146743772,-0.10776248745931838
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,1.0,-1.0,2.0
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.07158727943897247,-0.057338595390319824,0.1289258748292923
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.741985559463501,0.5943012237548828,-1.3362867832183838
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.041879892349243164,0.13487082719802856,-0.17675071954727173
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,-1.0,1.0
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.015873640775680542,-0.12585343420505524,0.1099797934293747
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.16452670097351074,1.3044413328170776,-1.139914631843567
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0008012652397155762,0.10486423969268799,-0.10406297445297241
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,1.0,-1.0
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,1.0,-1.0
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.009661853313446045,-0.03412635624408722,0.043788209557533264
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.1001429557800293,0.35371160507202193,-0.4538545608520512
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0156632661819458,-0.2577062547206879,0.2733695209026337
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,1.0,-1.0,2.0
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0007018148899078369,0.009264558553695679,-0.008562743663787842
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.007274150848389116,-0.09602499008178711,0.088750839233398
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,merge_bottleneck,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.17372119426727295,0.17758166790008545,-0.3513028621673584
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.004866580478847027,-0.002091742120683193,0.00695832259953022
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.0466820746660232,0.020064778625965105,-0.0667468532919883
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.120000000000001,-0.11999999999999922,0.2400000000000002
clean,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.09780746698379528,0.000491797924041637,0.09731566905975364
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.00046064518392074927,0.009914437308907509,-0.00945379212498676
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.00441868603229531,-0.09510303288698199,0.09068434685468668
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.8399999999999999,0.8399999999999999,0.0
low,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.05260872840881348,-0.05025792121887207,-0.0023508071899414062
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.000625215470790752,-0.0016250917688012123,0.0022503072395919643
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.005997300148010198,0.015588499605655698,-0.021585799753665896
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.11999999999999922,0.11999999999999922,0.0
medium,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0008351802825927734,-0.021348118782043457,0.02218329906463623
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.004334369674325211,-0.002222164534032456,-0.0021122051402927555
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.04157692193984991,0.021315842866897597,0.020261079072952312
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.35999999999999943,-0.4800000000000004,0.8399999999999999
high,four_way_stop,4,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.053228020668029785,0.022329390048980713,-0.0755574107170105
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.00046255066990852356,0.009834425523877033,-0.010296976193785556
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.004430130124092102,-0.09419035911560059,0.09862048923969269
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,4.199999999999999,-11.759999999999998,15.959999999999997
clean,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.02708876132965088,-0.008950471878051758,0.03603923320770264
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.003583444282412418,0.006438395008444786,-0.010021839290857204
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.034320861101150596,-0.06166449189186099,0.09598535299301159
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,-8.52,8.52
low,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.018377184867858887,0.06913095712661743,-0.08750814199447632
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0024778861552475773,0.0034888368099927902,-0.001010950654745213
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.023732244968414307,-0.033414751291275024,0.009682506322860718
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-2.6400000000000006,-11.04,8.399999999999999
medium,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.008938014507293701,0.08407735824584961,-0.09301537275314331
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,1.0,-1.0
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.00215552467852842,0.005752723664045556,-0.003597198985517136
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.020644798874855097,-0.05509740114212039,0.03445260226726529
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.240000000000002,-6.239999999999998,6.48
high,four_way_stop,8,25,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.09522926807403564,0.018561720848083496,-0.11379098892211914
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0019791852682827793,0.0034836502745748676,-0.0015044650062920883
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.020198427140712696,-0.0355521366000176,0.015353709459304907
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.2400000000000002,1.5600000000000005,-1.8000000000000007
clean,corridor,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0016774535179138184,-0.07298791408538818,0.074665367603302
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0002924082800745964,0.0005136057734488331,-0.0008060140535234295
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.002984151244163513,-0.005241572856903118,0.008225724101066631
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,1.5599999999999987,1.3200000000000003,0.23999999999999844
low,corridor,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.027763962745666504,-0.08450531959533691,0.11226928234100342
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.008556697517633327,0.0034095831215383843,0.005147114396094943
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.087324745953083,-0.03479624539613729,-0.052528500556945704
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,1.3200000000000003,0.5999999999999996,0.7200000000000006
medium,corridor,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.029828965663909912,-0.2003593230247498,0.2301882886886597
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.00015129521489143372,-0.00017802603542804718,0.0003293212503194809
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.0015440285205841064,0.001816838979721097,-0.0033608675003052035
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.23999999999999844,-0.5999999999999996,0.3600000000000012
high,corridor,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.041864991188049316,0.03289860486984253,-0.07476359605789185
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.004549801349640004,-0.010871149599552155,0.015420950949192158
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.04604661464691162,0.11002236604690552,-0.15606898069381714
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,corridor,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.033265888690948486,-0.022423207759857178,0.055689096450805664
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.009753607213497273,0.005462482571601757,-0.01521608978509903
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.09871220588684082,-0.055283546447753906,0.15399575233459473
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
low,corridor,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,-0.09723484516143799,0.04832345247268677,-0.14555829763412476
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,-1.0,1.0
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.004270441830158456,0.0029470324516295276,-0.007217474281787983
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.04321932792663574,-0.029825687408447266,0.07304501533508301
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
medium,corridor,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.04351198673248291,0.11056238412857056,-0.06705039739608765
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0029954537749290466,0.01067247986793518,-0.007677026093006134
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.030315756797790527,-0.10801172256469727,0.07769596576690674
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
high,corridor,8,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.1568748950958252,0.0053536295890808105,0.15152126550674438
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,0.0,0.0
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.0032964348793029785,-0.1918567270040512,0.18856029212474823
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,0.034790992736816406,2.024884581565857,-1.9900935888290405
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,0.0,0.0,0.0
clean,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0,-0.005689637822315463,0.005689637822315463
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,0.0,-1.0,1.0
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,0.0025486471131443977,-0.14120470080524683,0.14375334791839123
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,-0.026898801326751695,1.4902954772114754,-1.517194278538227
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,-0.120000000000001,12.479999999999999,-12.6
low,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.0,0.19605551935432852,-0.19605551935432852
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,success,interaction,-1.0,-1.0,0.0
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,progress_ratio,interaction,-0.3504193304106593,-0.1533015649765731,-0.1971177654340862
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,final_goal_distance,interaction,3.698377698659897,1.6179675757884981,2.080410122871399
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,completion_time,interaction,2.2799999999999976,5.759999999999998,-3.4800000000000004
medium,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,min_distance,interaction,0.14505600487744874,-0.006452979425936256,0.151508984303385
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,collision,interaction,0.0,0.0,0.0
high,narrow_gate,4,26,residual_conditioning_minus_plain_conditioning,safety_violation,interaction,0.0,0.0,0.0
