noise_level,comparison,metric,direction,paired_cases,mean_delta,bootstrap_ci_low,bootstrap_ci_high,sign_flip_p,mean_signed_improvement,primary_better_rate
medium,residual_candidate_vs_plain_candidate,success,higher,240,0.025,-0.008333333333333333,0.058333333333333334,0.2338766123387661,0.025,0.05
medium,residual_candidate_vs_residual_zero,collision,lower,240,-0.008333333333333333,-0.020833333333333332,0.0,0.5023497650234976,0.008333333333333333,0.008333333333333333
medium,residual_candidate_vs_residual_zero,completion_time,lower,240,-0.02249999999999998,-0.4085,0.36199999999999993,0.9076092390760924,0.02249999999999998,0.21666666666666667
medium,residual_candidate_vs_residual_zero,final_goal_distance,lower,240,0.02063451729093988,-0.06071389392949641,0.106468554988193,0.6415358464153584,-0.02063451729093988,0.5416666666666666
medium,residual_candidate_vs_residual_zero,min_distance,higher,240,-0.013290057382119335,-0.02288121899086716,-0.0037376925768627064,0.007999200079992,-0.013290057382119335,0.4375
medium,residual_candidate_vs_residual_zero,progress_ratio,higher,240,-0.001939859346020982,-0.010175236886037374,0.005811760075060475,0.6386361363863614,-0.001939859346020982,0.5416666666666666
medium,residual_candidate_vs_residual_zero,safety_violation,lower,240,0.0,-0.029166666666666667,0.029166666666666667,1.0,0.0,0.025
medium,residual_candidate_vs_residual_zero,success,higher,240,-0.008333333333333333,-0.04583333333333333,0.029166666666666667,0.8225177482251775,-0.008333333333333333,0.0375
medium,residual_zero_vs_plain_zero,collision,lower,240,-0.008333333333333333,-0.029166666666666667,0.0125,0.6843315668433156,0.008333333333333333,0.016666666666666666
medium,residual_zero_vs_plain_zero,completion_time,lower,240,-0.9869999999999999,-1.4790124999999996,-0.5064999999999998,9.999000099990002e-05,0.9869999999999999,0.2791666666666667
medium,residual_zero_vs_plain_zero,final_goal_distance,lower,240,-0.045821547849724684,-0.11841694934759288,0.024501211454626106,0.2211778822117788,0.045821547849724684,0.5375
medium,residual_zero_vs_plain_zero,min_distance,higher,240,0.023815752767088205,0.012321676034314442,0.035360353194225765,9.999000099990002e-05,0.023815752767088205,0.625
medium,residual_zero_vs_plain_zero,progress_ratio,higher,240,0.0044057529109219696,-0.002469466797095566,0.011333062629467639,0.21797820217978203,0.0044057529109219696,0.5375
medium,residual_zero_vs_plain_zero,safety_violation,lower,240,-0.03333333333333333,-0.06666666666666667,0.0,0.09349065093490651,0.03333333333333333,0.05416666666666667
medium,residual_zero_vs_plain_zero,success,higher,240,0.075,0.03333333333333333,0.12083333333333333,0.0014998500149985001,0.075,0.1
