time_s,arrival_time_s,stamp_sec,stamp_nanosec,robot_id,frame_id,x,y,yaw,vx,vy,pose_source,source_topic,sample_age_s,time_basis
131.300000,143.200000,143,200000000,robot3,map,0.920130,-1.082589,2.083465,0.001226,0.042686,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.300000,143.200000,143,200000000,robot4,map,1.612662,0.599215,-2.575860,-0.007628,-0.005821,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
131.400000,143.300000,143,300000000,robot1,map,-0.871577,-1.316798,2.197156,-0.006846,0.009871,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
131.400000,143.300000,143,300000000,robot2,map,-0.179646,0.384097,-1.181366,0.003399,-0.006755,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
131.400000,143.300000,143,300000000,robot3,map,0.920123,-1.079535,2.099537,-0.000062,0.030543,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.400000,143.300000,143,300000000,robot4,map,1.611809,0.598759,-2.753733,-0.008532,-0.004567,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
131.500000,143.400000,143,400000000,robot1,map,-0.872316,-1.315846,2.259993,-0.007388,0.009519,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
131.500000,143.400000,143,400000000,robot2,map,-0.179406,0.383378,-1.326788,0.002394,-0.007188,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
131.500000,143.400000,143,400000000,robot3,map,0.920067,-1.076126,2.114953,-0.000563,0.034091,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.500000,143.400000,143,400000000,robot4,map,1.610887,0.598478,-2.931588,-0.009219,-0.002803,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
131.600000,143.500000,143,500000000,robot1,map,-0.873108,-1.314899,2.306010,-0.007923,0.009466,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
131.600000,143.500000,143,500000000,robot2,map,-0.179285,0.382636,-1.472275,0.001207,-0.007413,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
131.600000,143.500000,143,500000000,robot3,map,0.920161,-1.073489,2.128215,0.000935,0.026371,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.600000,143.500000,143,500000000,robot4,map,1.609929,0.598363,-3.109385,-0.009581,-0.001148,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
131.700000,143.600000,143,600000000,robot1,map,-0.873953,-1.314027,2.342404,-0.008446,0.008727,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
131.700000,143.600000,143,600000000,robot2,map,-0.179259,0.382141,-1.600741,0.000269,-0.004952,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
131.700000,143.600000,143,600000000,robot3,map,0.920067,-1.070492,2.141266,-0.000935,0.029961,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.700000,143.600000,143,600000000,robot4,map,1.608970,0.598419,2.996149,-0.009591,0.000552,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
131.800000,143.700000,143,700000000,robot1,map,-0.874821,-1.313164,2.378726,-0.008680,0.008631,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
131.800000,143.700000,143,700000000,robot2,map,-0.179267,0.382100,-1.631625,-0.000084,-0.000417,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
131.800000,143.700000,143,700000000,robot3,map,0.920121,-1.069060,2.147566,0.000543,0.014328,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.800000,143.700000,143,700000000,robot4,map,1.608032,0.598637,2.818595,-0.009374,0.002188,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
131.900000,143.800000,143,800000000,robot1,map,-0.875498,-1.312516,2.400747,-0.006776,0.006472,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
131.900000,143.800000,143,800000000,robot2,map,-0.179262,0.382051,-1.589824,0.000051,-0.000490,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
131.900000,143.800000,143,800000000,robot3,map,0.920326,-1.070171,2.143495,0.002048,-0.011113,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
131.900000,143.800000,143,800000000,robot4,map,1.607147,0.599019,2.659095,-0.008856,0.003816,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.000000,143.900000,143,900000000,robot1,map,-0.875496,-1.312534,2.400569,0.000027,-0.000171,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.000000,143.900000,143,900000000,robot2,map,-0.179263,0.382039,-1.589648,-0.000012,-0.000119,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.000000,143.900000,143,900000000,robot3,map,0.920231,-1.070261,2.143600,-0.000954,-0.000898,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.000000,143.900000,143,900000000,robot4,map,1.606422,0.599435,2.614051,-0.007249,0.004158,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.100000,144.000000,144,0,robot1,map,-0.875520,-1.312525,2.430962,-0.000242,0.000086,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.100000,144.000000,144,0,robot2,map,-0.179266,0.382039,-1.589701,-0.000025,0.000002,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.100000,144.000000,144,0,robot3,map,0.920173,-1.070555,2.142600,-0.000573,-0.002940,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.100000,144.000000,144,0,robot4,map,1.606437,0.599446,2.615512,0.000153,0.000115,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.200000,144.100000,144,100000000,robot1,map,-0.876344,-1.311883,2.503245,-0.008239,0.006416,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.200000,144.100000,144,100000000,robot2,map,-0.179259,0.382028,-1.622177,0.000063,-0.000107,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.200000,144.100000,144,100000000,robot3,map,0.920186,-1.070929,2.141374,0.000120,-0.003747,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.200000,144.100000,144,100000000,robot4,map,1.606438,0.599440,2.615701,0.000005,-0.000063,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.300000,144.200000,144,200000000,robot1,map,-0.877237,-1.311241,2.575061,-0.008931,0.006423,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.300000,144.200000,144,200000000,robot2,map,-0.179261,0.382036,-1.750186,-0.000021,0.000078,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.300000,144.200000,144,200000000,robot3,map,0.920078,-1.070141,2.146102,-0.001075,0.007879,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.300000,144.200000,144,200000000,robot4,map,1.606437,0.599438,2.615778,-0.000003,-0.000017,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.400000,144.300000,144,300000000,robot1,map,-0.878178,-1.310697,2.646809,-0.009414,0.005441,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.400000,144.300000,144,300000000,robot2,map,-0.179261,0.382036,-1.896022,0.000001,-0.000005,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.400000,144.300000,144,300000000,robot3,map,0.920206,-1.060250,2.190483,0.001285,0.098918,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.400000,144.300000,144,300000000,robot4,map,1.606480,0.599415,2.559540,0.000422,-0.000235,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.500000,144.400000,144,400000000,robot1,map,-0.879153,-1.310207,2.718476,-0.009750,0.004894,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.500000,144.400000,144,400000000,robot2,map,-0.179262,0.382038,-2.041617,-0.000011,0.000021,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.500000,144.400000,144,400000000,robot3,map,0.920181,-1.050125,2.236506,-0.000251,0.101241,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.500000,144.400000,144,400000000,robot4,map,1.606515,0.599401,2.392418,0.000358,-0.000134,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.600000,144.500000,144,500000000,robot1,map,-0.880163,-1.309815,2.790030,-0.010100,0.003921,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.600000,144.500000,144,500000000,robot2,map,-0.179268,0.382032,-2.187144,-0.000053,-0.000055,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.600000,144.500000,144,500000000,robot3,map,0.920108,-1.040542,2.280225,-0.000735,0.095831,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.600000,144.500000,144,500000000,robot4,map,1.606504,0.599397,2.214159,-0.000112,-0.000043,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.700000,144.600000,144,600000000,robot1,map,-0.881192,-1.309447,2.861617,-0.010291,0.003680,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.700000,144.600000,144,600000000,robot2,map,-0.179265,0.382039,-2.332654,0.000028,0.000066,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.700000,144.600000,144,600000000,robot3,map,0.919919,-1.031802,2.324062,-0.001890,0.087407,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.700000,144.600000,144,600000000,robot4,map,1.606499,0.599398,2.036353,-0.000054,0.000012,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.800000,144.700000,144,700000000,robot1,map,-0.881963,-1.309251,2.933929,-0.007710,0.001963,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.800000,144.700000,144,700000000,robot2,map,-0.179266,0.382040,-2.478325,-0.000015,0.000013,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.800000,144.700000,144,700000000,robot3,map,0.921016,-1.031302,2.450393,0.010970,0.004993,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.800000,144.700000,144,700000000,robot4,map,1.606496,0.599402,1.858526,-0.000026,0.000033,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
132.900000,144.800000,144,800000000,robot1,map,-0.882359,-1.309208,3.006887,-0.003960,0.000435,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
132.900000,144.800000,144,800000000,robot2,map,-0.179268,0.382023,-2.623829,-0.000014,-0.000173,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
132.900000,144.800000,144,800000000,robot3,map,0.920808,-1.031820,2.598429,-0.002082,-0.005181,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
132.900000,144.800000,144,800000000,robot4,map,1.606502,0.599406,1.680771,0.000052,0.000046,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.000000,144.900000,144,900000000,robot1,map,-0.882761,-1.309150,3.079766,-0.004022,0.000580,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.000000,144.900000,144,900000000,robot2,map,-0.179269,0.382040,-2.769312,-0.000017,0.000175,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.000000,144.900000,144,900000000,robot3,map,0.920803,-1.031824,2.744889,-0.000046,-0.000032,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.000000,144.900000,144,900000000,robot4,map,1.606493,0.599420,1.503045,-0.000085,0.000143,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.100000,145.000000,145,0,robot1,map,-0.883158,-1.309165,-3.130599,-0.003962,-0.000157,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.100000,145.000000,145,0,robot2,map,-0.179271,0.382028,-2.914774,-0.000012,-0.000120,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.100000,145.000000,145,0,robot3,map,0.920794,-1.031851,2.890558,-0.000088,-0.000270,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.100000,145.000000,145,0,robot4,map,1.606498,0.599417,1.325594,0.000053,-0.000030,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.200000,145.100000,145,100000000,robot1,map,-0.883537,-1.309171,-3.057621,-0.003792,-0.000059,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.200000,145.100000,145,100000000,robot2,map,-0.179271,0.382029,-3.060346,-0.000009,0.000011,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.200000,145.100000,145,100000000,robot3,map,0.920798,-1.031883,3.036785,0.000036,-0.000320,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.200000,145.100000,145,100000000,robot4,map,1.606845,0.600280,1.147962,0.003466,0.008629,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.300000,145.200000,145,200000000,robot1,map,-0.883928,-1.309229,-2.984724,-0.003911,-0.000582,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.300000,145.200000,145,200000000,robot2,map,-0.179273,0.382037,3.077334,-0.000012,0.000076,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.300000,145.200000,145,200000000,robot3,map,0.920800,-1.031850,-3.100688,0.000026,0.000326,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.300000,145.200000,145,200000000,robot4,map,1.607578,0.601682,0.970256,0.007336,0.014017,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.400000,145.300000,145,300000000,robot1,map,-0.884362,-1.309296,-2.911815,-0.004343,-0.000667,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.400000,145.300000,145,300000000,robot2,map,-0.179275,0.382031,2.931935,-0.000020,-0.000059,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.400000,145.300000,145,300000000,robot3,map,0.920801,-1.031846,-2.954827,0.000008,0.000043,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.400000,145.300000,145,300000000,robot4,map,1.608571,0.602886,0.792608,0.009927,0.012040,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.500000,145.400000,145,400000000,robot1,map,-0.884728,-1.309416,-2.838978,-0.003656,-0.001205,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.500000,145.400000,145,400000000,robot2,map,-0.179291,0.382031,2.786349,-0.000169,0.000001,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.500000,145.400000,145,400000000,robot3,map,0.920803,-1.031848,-2.808932,0.000022,-0.000020,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.500000,145.400000,145,400000000,robot4,map,1.609760,0.603900,0.614884,0.011889,0.010142,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.600000,145.500000,145,500000000,robot1,map,-0.885141,-1.309540,-2.766112,-0.004128,-0.001234,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.600000,145.500000,145,500000000,robot2,map,-0.179281,0.382032,2.640797,0.000104,0.000013,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.600000,145.500000,145,500000000,robot3,map,0.920793,-1.031851,-2.662895,-0.000103,-0.000031,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.600000,145.500000,145,500000000,robot4,map,1.611109,0.604684,0.437078,0.013487,0.007834,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.700000,145.600000,145,600000000,robot1,map,-0.885801,-1.309855,-2.662199,-0.006602,-0.003149,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.700000,145.600000,145,600000000,robot2,map,-0.179296,0.382036,2.495242,-0.000152,0.000033,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.700000,145.600000,145,600000000,robot3,map,0.920681,-1.031874,-2.516162,-0.001125,-0.000230,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.700000,145.600000,145,600000000,robot4,map,1.612575,0.605217,0.259310,0.014665,0.005333,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.800000,145.700000,145,700000000,robot1,map,-0.885808,-1.309866,-2.516302,-0.000069,-0.000107,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.800000,145.700000,145,700000000,robot2,map,-0.179336,0.382086,2.380327,-0.000395,0.000499,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.800000,145.700000,145,700000000,robot3,map,0.920775,-1.031895,-2.369872,0.000944,-0.000210,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.800000,145.700000,145,700000000,robot4,map,1.614116,0.605482,0.081588,0.015408,0.002646,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
133.900000,145.800000,145,800000000,robot1,map,-0.885802,-1.309860,-2.370928,0.000060,0.000055,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
133.900000,145.800000,145,800000000,robot2,map,-0.181510,0.384319,2.322511,-0.021746,0.022336,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
133.900000,145.800000,145,800000000,robot3,map,0.920595,-1.032151,-2.223291,-0.001804,-0.002557,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
133.900000,145.800000,145,800000000,robot4,map,1.615671,0.605468,-0.096056,0.015550,-0.000133,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.000000,145.900000,145,900000000,robot1,map,-0.885811,-1.309854,-2.225567,-0.000089,0.000060,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.000000,145.900000,145,900000000,robot2,map,-0.183898,0.386976,2.265498,-0.023881,0.026571,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.000000,145.900000,145,900000000,robot3,map,0.920009,-1.032958,-2.077484,-0.005857,-0.008077,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.000000,145.900000,145,900000000,robot4,map,1.617192,0.605198,-0.255368,0.015210,-0.002707,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.100000,146.000000,146,0,robot1,map,-0.885818,-1.309848,-2.080311,-0.000074,0.000060,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.100000,146.000000,146,0,robot2,map,-0.186096,0.389763,2.208372,-0.021974,0.027870,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.100000,146.000000,146,0,robot3,map,0.919998,-1.033452,-1.934116,-0.000108,-0.004942,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.100000,146.000000,146,0,robot4,map,1.618630,0.604749,-0.297943,0.014379,-0.004486,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.200000,146.100000,146,100000000,robot1,map,-0.885800,-1.309848,-1.934923,0.000179,-0.000002,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.200000,146.100000,146,100000000,robot2,map,-0.188128,0.392670,2.151297,-0.020317,0.029068,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.200000,146.100000,146,100000000,robot3,map,0.919998,-1.034215,-1.788240,-0.000003,-0.007625,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.200000,146.100000,146,100000000,robot4,map,1.621714,0.603948,-0.231012,0.030838,-0.008013,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.300000,146.200000,146,200000000,robot1,map,-0.885799,-1.309846,-1.789467,0.000015,0.000025,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.300000,146.200000,146,200000000,robot2,map,-0.189994,0.395688,2.094238,-0.018666,0.030179,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.300000,146.200000,146,200000000,robot3,map,0.919987,-1.035086,-1.643349,-0.000113,-0.008712,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.300000,146.200000,146,200000000,robot4,map,1.626334,0.602987,-0.149513,0.046204,-0.009611,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.400000,146.300000,146,300000000,robot1,map,-0.885803,-1.309843,-1.644008,-0.000040,0.000030,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.400000,146.300000,146,300000000,robot2,map,-0.191676,0.398813,2.037286,-0.016812,0.031246,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.400000,146.300000,146,300000000,robot3,map,0.920044,-1.036080,-1.497058,0.000572,-0.009938,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.400000,146.300000,146,300000000,robot4,map,1.630989,0.602478,-0.068579,0.046552,-0.005085,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.500000,146.400000,146,400000000,robot1,map,-0.885800,-1.309840,-1.498592,0.000032,0.000028,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.500000,146.400000,146,400000000,robot2,map,-0.193043,0.401809,1.930752,-0.013676,0.029966,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.500000,146.400000,146,400000000,robot3,map,0.920051,-1.037039,-1.352356,0.000075,-0.009591,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.500000,146.400000,146,400000000,robot4,map,1.635681,0.602341,0.012133,0.046912,-0.001369,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.600000,146.500000,146,500000000,robot1,map,-0.885805,-1.309845,-1.353182,-0.000058,-0.000049,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.600000,146.500000,146,500000000,robot2,map,-0.193614,0.403712,1.784816,-0.005706,0.019029,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.600000,146.500000,146,500000000,robot3,map,0.920090,-1.038090,-1.205632,0.000384,-0.010505,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.600000,146.500000,146,500000000,robot4,map,1.640353,0.602593,0.092914,0.046728,0.002517,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.700000,146.600000,146,600000000,robot1,map,-0.885803,-1.309835,-1.207754,0.000028,0.000098,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.700000,146.600000,146,600000000,robot2,map,-0.193868,0.405674,1.639300,-0.002548,0.019616,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.700000,146.600000,146,600000000,robot3,map,0.920445,-1.038912,-1.059757,0.003556,-0.008221,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.700000,146.600000,146,600000000,robot4,map,1.644813,0.603174,0.208758,0.044600,0.005811,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.800000,146.700000,146,700000000,robot1,map,-0.885803,-1.309831,-1.062224,-0.000000,0.000046,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.800000,146.700000,146,700000000,robot2,map,-0.193871,0.407659,1.493841,-0.000030,0.019850,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.800000,146.700000,146,700000000,robot3,map,0.920938,-1.039642,-0.913622,0.004929,-0.007303,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.800000,146.700000,146,700000000,robot4,map,1.645118,0.603295,0.385642,0.003043,0.001212,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
134.900000,146.800000,146,800000000,robot1,map,-0.885806,-1.309842,-0.916769,-0.000039,-0.000113,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
134.900000,146.800000,146,800000000,robot2,map,-0.193574,0.409618,1.348354,0.002975,0.019592,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
134.900000,146.800000,146,800000000,robot3,map,0.921548,-1.040357,-0.767513,0.006097,-0.007151,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
134.900000,146.800000,146,800000000,robot4,map,1.645069,0.603323,0.563492,-0.000482,0.000277,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
135.000000,146.900000,146,900000000,robot1,map,-0.885804,-1.309824,-0.771311,0.000027,0.000176,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
135.000000,146.900000,146,900000000,robot2,map,-0.192997,0.411525,1.202830,0.005774,0.019069,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
135.000000,146.900000,146,900000000,robot3,map,0.922252,-1.040896,-0.621478,0.007046,-0.005395,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
135.000000,146.900000,146,900000000,robot4,map,1.645070,0.603319,0.741105,0.000003,-0.000039,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
135.100000,147.000000,147,0,robot1,map,-0.885805,-1.309826,-0.625779,-0.000011,-0.000017,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
135.100000,147.000000,147,0,robot2,map,-0.192150,0.413322,1.057153,0.008470,0.017968,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
135.100000,147.000000,147,0,robot3,map,0.923025,-1.041394,-0.475756,0.007726,-0.004980,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
135.100000,147.000000,147,0,robot4,map,1.645066,0.603319,0.918835,-0.000038,-0.000003,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
135.200000,147.100000,147,100000000,robot1,map,-0.885804,-1.309826,-0.480328,0.000009,0.000004,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
135.200000,147.100000,147,100000000,robot2,map,-0.191056,0.414972,0.911616,0.010936,0.016499,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
135.200000,147.100000,147,100000000,robot3,map,0.923873,-1.041757,-0.329954,0.008475,-0.003631,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
135.200000,147.100000,147,100000000,robot4,map,1.645055,0.603320,1.096747,-0.000108,0.000008,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
135.300000,147.200000,147,200000000,robot1,map,-0.885807,-1.309821,-0.334871,-0.000029,0.000044,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
135.300000,147.200000,147,200000000,robot2,map,-0.189725,0.416471,0.796317,0.013314,0.014997,gazebo_ground_truth,/robot2/ground_truth_pose,0.000000,header_stamp
135.300000,147.200000,147,200000000,robot3,map,0.924755,-1.041987,-0.184332,0.008822,-0.002290,gazebo_ground_truth,/robot3/ground_truth_pose,0.000000,header_stamp
135.300000,147.200000,147,200000000,robot4,map,1.645063,0.603318,1.274575,0.000080,-0.000015,gazebo_ground_truth,/robot4/ground_truth_pose,0.000000,header_stamp
135.400000,147.300000,147,300000000,robot1,map,-0.885807,-1.309820,-0.189366,-0.000005,0.000008,gazebo_ground_truth,/robot1/ground_truth_pose,0.000000,header_stamp
